ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Funding_Type,,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6214330,Strong Memorial Hospital of the University of Rochester,601 Elmwood Avenue,Rochester,14642-0002,NY,University of Rochester Medical Center,For-Profit,List of Counties,2022,List of Counties,Monroe,N/A,N/A,"Promote Healthy Women, Infants, and Children; Promote Well-Being to Prevent Mental and Substance Use Disorders",Addressing Disparities in Maternal and Child Health; Promoting Mental Health and Well-Being,https://www.urmc.rochester.edu/MediaLibraries/URMCMedia/community/documents/2022-2024-Monroe-County-Community-Health-Improvement-Plan-Executive-Summary.pdf,https://www.urmc.rochester.edu/MediaLibraries/URMCMedia/community/documents/2022-2024-Monroe-County-Community-Health-Improvement-Plan-Executive-Summary.pdf,WendyParisi@URMC.Rochester.edu
6214550,Sunnyview Rehabilitation Hospital,1270 Belmont Avenue,Schenectady,12308-2104,NY,Trinity Health,For-Profit,"Combination of counties, zip codes, and places",2022,Combination,Schenectady,"12203, 12204, 12206, 12202, 12207, 12208, 12209, 12210, 12205, 12110, 12211, 12303, 12047, 12189, 12054, 12067, 12077, 12143, 12158, 12046, 12007, 12059, 12023, 12147, 12120, 12193, 12469, 12084, 12009, 12159, 12159, 12041","Westmere/Melrose/Pine Hills, N. Albany/Menands, West End/West Hill, South End/Mansion/Second Avenue, Downtown Albany/Warehouse District, New Scotland/Normanskill/Buckingham, Delaware/2nd Avenue/Whitehall, Center Square/Arbor Hill, Colonies Village/Maywood/Roessleville/Sand Creek Road, Latham, Loudonville, Carman/Lydius/Old State/Hungerkill/Fort Hunter, City of Cohoes/North Colonies/Bought Corners, Watervliet/East Colonie/Haswell Road, Green Island, Delmar, Fuera Bush, Glenmont, Ravena, Ravena, Coeymans Hollow, Alcove, East Berne/Knox, Berne/Knox, Rensselaerville","COVID-19, Obesity, Diabetes, Drug Misuse, Mental Illness Including Suicide, Heart Disease, Social Determinants of Health, Tobacco Use, Stroke, Asthma, Alcohol Misuse, STIs, Violence, Childhood Lead Exposure, Tick-Borne Disease, Injuries & Falls","Prevent Communicable Diseases, Promote Well-Being and Prevent Mental and Substance Use Disorders",https://www.sphp.com/assets/documents/communitybenefit/2022-chna_sunnyview.pdf,https://www.sphp.com/assets/documents/communitybenefit/sv-chip_2019.pdf,N/A
6210469,SUNY Downstate Medical Center University Hospital,450 Clarkson Avenue,Brooklyn,11203-2012,NY,University Hospital Brooklyn ,For-Profit,Combination of counties and places,2022,Combination,Brooklyn,N/A,"Sunset Park, Crown Heights, Bay Ridge and Dyker Heights, Bensonhurst and Gravesend, Borough Park and Kensington, Coney Island, Flatbush and Midwood, Sheepshead Bay, Brownsville, Flatlands, Canarsie","Health care access; Health behaviors; chronic diseases; vaccination and infectious diseases; maternal, infant, and child health, mental health and substances","Violence, Stopping falls among elderly, cancer, mental health/ depression, obesity in children and adults, dental care, women's and maternal health care, arthritis/disease of the joints, substance use disorder, drug addiction, access to healthy nutritious foods, heart disease, diabetes, high blood pressure, adolescent and child health, cigarette smoking/tobacco use/vaping/e-cigarettes/hookah, covid-19",https://maimo.org/wp-content/uploads/2023/01/Maimonides-Health-CHNA-CSP-Workplan-2022.pdf,N/A,N/A
6214923,Syracuse Veterans Affairs Medical Center,800 Irving Avenue,Syracuse,13210-2716,NY,Department of Veterans Affairs,Non-Profit,List of Counties,2022,Combination,"Onondaga, Oswego, Cayuga, Oneida",n/a,N/A,"substance use disorders, mental health conditions, trauma and violence, access to health care","Promote healthy women, infants, and children; Promote well-being and prevent mental and substance use disorders",http://www.ongov.net/health/documents/OnondagaCountyCHA-CHIP.pdf,http://www.ongov.net/health/documents/OnondagaCountyCHA-CHIP.pdf,lorrainealcover@ongov.net
6210266,Terence Cardinal Cooke Health Care Center,1249 Fifth Avenue,New York,10029-4413,NY,Harlem Hospital Center,Non-Profit,List of Places,2016,Other,N/A,N/A,Harlem,"Heart disease, high cholesterol, stroke, Cancer, Diabetes, Asthma and other breathing issues, Hyptertension/high blood pressure, Violence, Mental illness and psychiatric disorders, Dementia including Alzheimer's, Obesity, HIV, Hepatitis, STDs, Alcohol and/or drug use, Smoking","Heart disease, high cholesterol, stroke, Cancer, Diabetes, Asthma and other breathing issues, Hyptertension/high blood pressure, Violence, Mental illness and psychiatric disorders, Dementia including Alzheimer's, Obesity, HIV, Hepatitis, STDs, Alcohol and/or drug use, Smoking",https://hhinternet.blob.core.windows.net/uploads/2016/07/chna-harlem.pdf,https://hhinternet.blob.core.windows.net/uploads/2016/07/chna-harlem.pdf,chna@nychhc.org
6212350,Alice Hyde Medical Center,133 Park Street,Malone,12953-1243,NY,The University of Vermont Health Network -,Non-Profit,Combination of counties and places,2019,List of Counties,Franklin,n/a,"Hogansburg, Malone,  Chateaugay, Burke, Constable, Westville, Fort Covington, Bombay, Moira, Bangor, Brandon, Dickinson, Duane, Santa Clara, Waverly, Tupper Lake, Brighton, Franklin, Harrietstown","Prevent Chronic Disease; Promote a Healthy and Safe Environment; Promote Healthy Women, Infants and Children; Promote Well-Being and Prevent Mental and Substance Use Disorders; Prevent Communicable Diseases","Prevent Chronic Disease; Promote a Healthy and Safe Environment; Promote Healthy Women, Infants and Children; Promote Well-Being and Prevent Mental and Substance Use Disorders; Prevent Communicable Diseases",https://www.alicehyde.com/data/files/Community%20Health%20Needs%20Assessment%20and%20Community%20Service%20Plan%202019-2021.pdf,https://www.alicehyde.com/data/files/Community%20Health%20Needs%20Assessment%20and%20Community%20Service%20Plan%202019-2021.pdf,(518) 483-3000
6211490,The University of Vermont Health Network Elizabethtown Community Hospital,75 Park Street,Elizabethtown,12932,NY,The University of Vermont Health Network ,Non-Profit,List of Counties,2019,List of Counties,Essex,N/A,N/A,"Prevent Chronic Disease; Promote Healthy Women, Infants, and Children; Promote Well Being; Prevent Mental Health and Substance Use Disorders; Prevent HIV; STDs; Vaccine Preventable Diseases & Healthcare Associated Infections","Prevent Chronic Disease; Promote Healthy Women, Infants, and Children; Promote Well Being; Prevent Mental Health and Substance Use Disorders; Prevent HIV; STDs; Vaccine Preventable Diseases & Healthcare Associated Infections",https://www.ech.org/data/files/Community%20Service%20Plan%20with%20Collaborating%20Partners%202019.pdf,https://www.ech.org/data/files/Community%20Service%20Plan%20with%20Collaborating%20Partners%202019.pdf,518-873-6377
6213990,The University of Vermont Health Network-Champlain Valley Physicians Hospital,75 Beekman Street,Plattsburgh,12901-1438,NY,The University of Vermont Health Network,Non-Profit,List of Counties,2017,List of Counties,"Clinton, Essex, Frankline",N/A,N/A,"Prevent Chronic Disease; Promote Healthy Women, Infants, and Children; Promote Well Being; Prevent Mental Health and Substance Use Disorders; Prevent HIV; STDs; Vaccine Preventable Diseases & Healthcare Associated Infections","Prevent Chronic Disease; Promote Healthy Women, Infants, and Children; Promote Well Being; Prevent Mental Health and Substance Use Disorders; Prevent HIV; STDs; Vaccine Preventable Diseases & Healthcare Associated Infections",https://www.cvph.org/data/files/CHA%20and%20IS%20Finalv3.pdf,https://www.cvph.org/data/files/CHA%20and%20IS%20Finalv3.pdf,Phone: (518) 561-2000
6213710,UHS Chenango Memorial Hospital,179 North Broad Street,Norwich,13815-1097,NY,United Health Services,Non-Profit,List of Counties,2019,List of Counties,Chenango,N/A,N/A,"Prevent Chronic Disease, Promote Well-Being and Prevent Mental and Substance Use Disorders","Prevent Chronic Disease, Promote Well-Being and Prevent Mental and Substance Use Disorders",https://www.nyuhs.org/sites/default/files/2020-07/2019-2021-chna-csp-signed.pdf,https://www.nyuhs.org/sites/default/files/2020-07/2019-2021-chna-csp-signed.pdf,N/A
6215165,UHS Delaware Valley Hospital,1 Titus Place,Walton,13856-1498,NY,United Health Services,Non-Profit,Combination of counties and places,2022,Combination,Delaware,N/A,"Walton, Roscoe, Hamden, Delancey, Hancock, Long Eddy, Downsville, Sidney Center, Fremont Center, East Branch, Unadilla, Delhi, Franklin and Masonville, Livingston Manor, White Sulphur Springs, Andes, Treadwell","Physical Activity, Built and Indoor Environments, Prevent Mental and Substance Use Disorders "," Prevent Chronic Diseases; Promote Well-Being and Prevent Mental and Substance Use Disorders; Promote a Healthy and Safe Environment; Promote Healthy Women, Infants, and Children",https://www.bassett.org/sites/default/files/2023-03/Delaware_County_Community_Health_Assessment_2022-2024.pdf,https://www.bassett.org/sites/default/files/2023-03/Delaware_County_Community_Health_Assessment_2022-2024.pdf,"607-865-2409, dotti.kruppo@nyuhs.org"
6215165,UHS Delaware Valley Hospital,2 Titus Place,Walton,13856-1499,NY,United Health Services,Non-Profit,Combination of counties and places,2022,Combination,Delaware,N/A,"Andes, Bloomville, Bovina Center, Delancey, Delhi, Hamden, Hobart, Margaretville, South Kortright, Stamford, Walton, Denver, Downsville, East Branch, East Meredith, Fleishmans, Franklin, Hancock, Harpersfield, Long Eddy, Meridale, Prattsville, Roxbury","Physical Activity, Built and Indoor Environments, Prevent Mental and Substance Use Disorders "," Prevent Chronic Diseases; Promote Well-Being and Prevent Mental and Substance Use Disorders; Promote a Healthy and Safe Environment; Promote Healthy Women, Infants, and Children",https://www.bassett.org/sites/default/files/2023-03/Delaware_County_Community_Health_Assessment_2022-2024.pdf,https://www.bassett.org/sites/default/files/2023-03/Delaware_County_Community_Health_Assessment_2022-2024.pdf,"607-865-2409, dotti.kruppo@nyuhs.org"
6211545,United Health Services Hospitals-Binghamton,10-42 Mitchell Avenue,Binghamton,13903-1678,NY,United Health Services,Non-Profit,List of Counties,2020,List of Counties,Broome,N/A,N/A,"Prevent Chronic Diseases, Promote Well-Being and Prevent Mental and Substance Use Disorders","Healthy Eating and Food Security, Chronic Disease Preventative Care and Management, Mental and Substance Use Disorders Prevention",https://www.nyuhs.org/sites/default/files/2020-07/broome-county-community-health-assessment-2019-2024.pdf,https://www.nyuhs.org/sites/default/files/2020-07/broome-county-community-health-assessment-2019-2024.pdf,johnston@binghamton.edu
6211545,United Health Services Hospitals-Binghamton,10-42 Mitchell Avenue,Binghamton,13903-1679,NY,United Health Services,Non-Profit,List of Counties,2020,Combination,Broome,N/A,N/A,"Prevent Chronic Disease, Promote Well-Being and Prevent Mental & Substance Use Disorders ","Healthy Eating and Food Security,  Chronic Disease Preventative Care and Management, Mental and Substance Use Disorders Prevention",https://www.nyuhs.org/sites/default/files/2020-07/broome-county-community-health-assessment-2019-2024.pdf,https://www.nyuhs.org/sites/default/files/2020-07/broome-county-chip-2019-2024.pdf,johnston@binghamton.edu
6210033,United Memorial Medical Center,127 North Street,Batavia,14020-1631,NY,Rochester Regional Health,Non-Profit,,N/A unable to find,,,,,,,,,
6214280,Unity Hospital,1555 Long Pond Road,Rochester,14626-4182,NY,Rochester Regional Health,Non-Profit,List of Counties,2022,Combination,Monroe,N/A,N/A,"Promote Healthy Woman, Infants, and Children; Promote Well-Being and Prevent Mental and Substance Use Disorders","Promote Healthy Woman, Infants, and Children; Promote Well-Being and Prevent Mental and Substance Use Disorders",https://www.urmc.rochester.edu/MediaLibraries/URMCMedia/community/documents/2022-2024-Monroe-County-Community-Health-Needs-Assessment.pdf,https://www.urmc.rochester.edu/MediaLibraries/URMCMedia/community/documents/2022-2024-Monroe-County-Community-Health-Needs-Assessment.pdf,N/A
6212040,UPMC Chautauqua WCA,207 Foote Avenue,Jamestown,14701-7077,NY,UPMC,Non-Profit,List of Counties,2022,List of Counties,Chautauqua,N/A,N/A,"Chronic Disease Management, Behavioral Health, Access to Care and Navigating Resources, Prevention and Community-Wide Healthy Living","Promote healthy eating and increase access to fresh, local produce; Offer prenatal education to reduce premature births; Participate in statewide hospital breastfeeding initiatives to increase the proportion of babies who are breastfed; Increase the number of lactation professionals available to help breastfeeding mothers; Increase access to long acting reversible contraceptives (LARCs)",https://dam.upmc.com/-/media/upmc/about/community-commitment/2022-community-commitment/northwest-pa-and-new-york-chna-report.pdf?la=en&rev=9b00dc5ac9d14e2394eac7476c85fcaf&hash=DC044B7DE26C4F4AE7FEE99C83608759,https://dam.upmc.com/-/media/upmc/about/community-commitment/2022-community-commitment/northwest-pa-and-new-york-chna-report.pdf?la=en&rev=9b00dc5ac9d14e2394eac7476c85fcaf&hash=DC044B7DE26C4F4AE7FEE99C83608759,N/A
6214885,Upstate University Hospital,750 East Adams Street,Syracuse,13210-2342,NY,,Non-Profit,Combination of counties and zip codes,2022,Combination,Onondaga,"13202, 13203, 13204, 13205, 13206, 13207, 13208, 13210, 13224",N/A,"Prevent Chronic Diseases; Promote Well-Being and Prevent Mental and Substance Use Disorders; Promote a Healthy and Safe Environment; Promote Healthy Women, Infants, and Children; Prevent Communicable Diseases; Promote Well-Being and Prevent Mental and Substance Use Disorders","Prevent Chronic Diseases; Promote Well-Being and Prevent Mental and Substance Use Disorders; Promote a Healthy and Safe Environment; Promote Healthy Women, Infants, and Children; Prevent Communicable Diseases; Promote Well-Being and Prevent Mental and Substance Use Disorders",http://www.ongov.net/health/documents/OnondagaCountyCHA-CHIP.pdf,http://www.ongov.net/health/documents/OnondagaCountyCHA-CHIP.pdf,lorrainealcover@ongov.net
6214140,Vassar Brothers Medical Center,45 Reade Place,Poughkeepsie,12601-3947,NY,Nuvance Health,Non-Profit,Combination of counties and zip codes,2022,Combination,"Dutchess, Putnam","12561, 12528, 12578, 12601, 12550, 12515, 12547, 12548, 12589, 12542, 12508, 12524,12533, 12590, 12570, 12540, 12603, 12604, 12585",N/A,"Violence, Mental Health, Access to Healthy and Nutritious Food, Dental Care, Cancer","Prevent Chronic Diseases, Promote Well-Being and Prevent Mental and Substance Use Disorders",https://www.nuvancehealth.org/-/media/pdf-files/community/2022/2022-new-york-hospitals-community-health-needs-assessment.pdf,https://www.nuvancehealth.org/-/media/pdf-files/community/2019/2019-community-health-assessment-executive-summary-vbmc-ph-ndh.pdf,N/A
6210028,Veterans Affairs Hudson Valley Health Care System,2094 Albany Post Road,Montrose,10548-1454,NY,Department of Veterans Affairs,Non-Profit,"Combination of counties, zip codes, and places",2022,Combination,Montrose,"07401, 07407, 07410, 07417, 07423, 07430, 07432, 07436, 07446, 07450, 07452, 07456, 07458, 07463, 07470, 07481, 07506, 07508, 07630, 07642, 07645, 07649, 07652, 07656, 07661, 07663, 07675, 07676, 07677","Allendale, Elmwood Park, Fair Lawn, Franklin Lakes, Ho Ho Kus, Mahwah, Midland Park, Oakland, Ramsey, Ridgewood, Glen Rock, Ringwood, Saddle River, Waldwick, Wayne, Wyckoff, Hawthorne, Haledon, Emerson, Hillsdale, Montvale, Oradell, Paramus, Park Ridge, River Edge, Saddle Brook, Westwood, Township of Washington, Woodcliff Lake","Mental Health, Substance Use, Nutrition, Physical Activity & Weight, Diabetes","Access to Health Care Services, Health Education, Prevention and Wellness, Chronic and Complex Conditions, Mental Health and Substance Use",https://www.valleyhealth.com/sites/default/files/Services/Community%20Health/2022%20PRC%20CHNA%20Report%20-%20The%20Valley%20Hospital.pdf,https://www.valleyhealth.com/sites/default/files/Community%20Health/2020%20CHNA%20Implementation%20Plan.pdf,N/A
6210035,Veterans Affairs New York Harbor Healthcare System,800 Poly Place,Brooklyn,11209-7104,NY,Department of Veterans Affairs,Public,,N/A unable to find,,,,,,,,,
6210240,Veterans Affairs Western New York Healthcare System-Batavia Division,222 Richmond Avenue,Batavia,14020-1288,NY,Department of Veterans Affairs,Public,,N/A unable to find,,,,,,,,,
6211145,Veterans Affairs Western New York Healthcare System-Buffalo Division,3495 Bailey Avenue,Buffalo,14215-1129,NY,Department of Veterans Affairs,Public,,N/A unable to find,,,,,,,,,
6215150,Westchester Medical Center,100 Woods Road,Valhalla,10595-1530,NY,WMCHealth,Non-Profit,List of Counties,2022,List of Counties,Westchester,N/A,N/A,"mental health services, affordable housing, exercise and weight loss programs, educational attaintment","Improve Health Status and Reduce Health Disparities; Prevent Chronic Diseases; Promote a Healthy and Safe Environment; Promote Healthy Women, Infants and Children; Promote Well-being and Prevent Mental and Substance Use Disorder; Prevent Communicable Diseases",https://health.westchestergov.com/images/stories/Data-Stats/cha2023.pdf,https://health.westchestergov.com/images/stories/Data-Stats/cha2023.pdf,N/A
6215305,Western New York Children's Psychiatric Center,1010 East and West Road,West Seneca,14224-3602,NY,New York State Office of Mental Health,Public,,N/A unable to find,,,,,,,,,
6215280,Westfield Memorial Hospital,189 East Main Street,Westfield,14787-1195,NY,Allegheny Health Network,Non-Profit,Combination of counties and places,2022,List of Counties,Chautauqua,N/A,"Westfield, Brocton, Fredonia, Cassadaga, Sinclairville, Mayville, Silver Greek, Falconer,  Celeron, Sherman, Panama, Lakewood, Dunkirk, Jamestown, Hanover, Sheridan, Portland, Pomfret, Arkwright, Villenova, Westfield, Stockton, Charlotte, Cherry Creek, Ripley, Chautauqua, Ellery, Gerry, Ellington, Mina, Sherman, North Hmarmony, Ellicott, Poland, French Creek, Clymer, Harmony, Busti, Kiantone, Carroll","Behavioral health (Subtance Abuse, Mental Health); Chronic conditions (Diabetes, Heart Disease, Obesity)","Prevent chronic diseases; Promote a healthy and safe environment; Promote healthy women, infants and children; Promote well-being and prevent mental ad substance use disorders; prevent communicable diseases",https://chqgov.com/sites/default/files/document-files/2023-01/CHQ.CHA_.2022.Final_.pdf,https://chqgov.com/sites/default/files/document-files/2023-01/CHQ.CHA_.2022.Final_.pdf,"Chautauqua County Department of Health and Human Services Michael W. Faulk, M.D., Interim Public Heath Director, 716--753-4590 Brooks-TLC Hospital System, Inc. | Kenneth R. Morris, President and CEO, 716-366-1111 UPMC Chautauqua Brian Durniok, President, 716-487-0141 Allegheny Health Network Westfield Memorial Hospital | Rodney Buchanan, Hospital Administrator, 716-326-4921"
6215330,White Plains Hospital Center,41 East Post Road,White Plains,10601-4699,NY,Montefiore Health System,Non-Profit,Combination of counties and places,2019,Combination,Westchester ,N/A,"Mount Vernon, Yonkers, New Rochelle, White Plains","Promote well-being; Prevent mental and substance use disorders; Promote health women, Infants, and children","Promote well-being; Prevent mental and substance use disorders; Promote health women, Infants, and children",https://res.cloudinary.com/dpmykpsih/image/upload/white-plains-site-400/media/80f1c09239b440be94a2a4fb5bddb4d3/2019-community-health-needs-assessment-and-implementation-report.pdf,https://res.cloudinary.com/dpmykpsih/image/upload/white-plains-site-400/media/80f1c09239b440be94a2a4fb5bddb4d3/2019-community-health-needs-assessment-and-implementation-report.pdf,Phone: (914)-681-0600
6210970,Wyckoff Heights Medical Center,374 Stockholm Street,Brooklyn,11237-4006,NY,N/A,Non-Profit,Combination of zip codes and places,2020,Combination,N/A,"11237, 11385, 11221, 11207, 11206, 11208, 11233, 11212, 11211, 11378, 11421, 11379","Bushwick, Ridgewood, Bedford Stuyvesant, East New York, Williamsburg, Brownsville, Williamsburg/Greenpoint, Maspeth, Woodhaven, Middle Village","Preventing chronic diseases; Promoting a healthy and safe environment; Promoting healthy women, infants, and children; Promoting mental health and preventing substance abuse; Preventing HIV; sexually transmitted infections; vaccine-preventable diseases and healthcare-associated infections","Promoting healthy women, infants, and children; Preventing chronic diseases",https://whmcny.org/assets/files/Community%20Service%20Plan%202017-2020.pdf,https://whmcny.org/assets/files/Community%20Service%20Plan%202017-2020.pdf,zhennessey@wyckoffhospital.org
6215170,Wyoming County Community Hospital,400 North Main Street,Warsaw,14569-1025,NY,Wyoming County Community Health System,Non-Profit,List of Counties,2021,List of Counties,Wyoming,N/A,N/A,"Prevent chronic disease, Promote to well-being to prevent mental and substance use disorders","Improve Health Status and Reduce Disparities; Promote a Healthy and Safe Environment; Prevent Chronic Diseases; Promote Healthy Women, Infants, and Children; Promote Mental Health and Prevent Substance Abuse",http://www.wyomingco.net/DocumentCenter/View/4101/GeneseeOrleansWyoming_2019-2021_CommunityHealthNeedsAssessment_Executive-Summary_FINAL_12-31-2019---Copy?bidId=,N/A,"LPaolucci@wyomingco.net, JCalmes@wyomingco.net"
